13.00,1,3,0.08
21.00,4,9,0.06
12.00,2,3,0.06
21.00,1,10,0.06
43.00,2,7,0.07
15.00,6,9,0.05
14.00,8,9,0.05
21.00,7,10,0.05
7.00,5,8,0.05
29.00,1,10,0.05
163.22,662,946,63.50
191.12,166,406,59.42
249.24,28,286,58.60
271.88,378,991,63.68
217.38,271,889,62.25
136.41,50,229,58.11
318.37,362,686,62.78
306.25,540,925,60.14
152.40,13,106,59.16
356.81,11,920,64.56
439.40,3996,5943,6023.61
527.28,45,5762,5969.73
742.51,6839,8730,6215.04
785.22,5135,9969,6234.61
711.15,6559,8960,6532.03
925.67,4020,8689,6249.36
545.26,797,2359,6397.04
711.90,5,1701,6440.79
721.30,8293,9990,6275.93
1228.66,571,8383,6452.20
328.59,980,1503,252.34
360.87,61,1305,276.19
256.65,579,1513,258.05
149.26,1654,1805,251.32
155.43,3,300,261.41
306.05,1530,1910,252.42
259.39,597,1370,245.10
115.03,962,1009,239.46
496.09,1137,1952,240.13
470.87,416,1828,239.53
341.81,115,426,545.27
215.63,346,605,530.96
760.13,448,2422,551.46
347.54,655,1541,574.98
327.94,809,1669,547.74
288.89,68,973,583.96
295.29,1672,2430,551.85
544.29,18,2758,549.38
196.97,12,259,534.57
651.78,18,2783,549.14
297.71,1160,2578,993.92
387.38,161,1052,958.60
549.03,1048,3002,962.45
465.77,1178,3645,938.94
375.78,389,2117,1043.89
403.36,2766,3752,977.75
725.74,5,2752,960.58
257.88,3601,3924,1009.93
588.19,1491,2444,1052.07
1096.07,259,3282,1000.65
829.77,169,4992,1588.62
331.44,4347,4987,1504.35
1294.67,79,3413,1616.49
582.18,277,3061,1641.21
534.80,1265,3566,1595.69
549.82,3340,4965,1520.88
254.50,4163,4821,1512.06
611.11,2628,4755,1609.53
423.66,156,1216,1554.72
229.50,1216,1761,1555.00
428.19,86,5917,2192.77
338.56,3506,4437,2303.85
516.62,4538,5925,2175.73
460.58,151,1212,2449.06
762.32,2870,5472,2297.78
421.90,4680,5953,2208.71
1330.15,118,5684,2220.33
838.85,608,5572,2198.96
608.38,2260,4756,2191.16
648.63,534,3133,2266.89
311.63,4895,6536,3184.13
264.64,3170,3451,3073.88
493.25,3084,3864,3187.30
607.31,374,2853,3031.17
562.60,5,5244,3421.57
343.71,144,936,3180.58
823.87,377,5748,2965.02
775.20,5,3509,2989.18
866.73,549,6992,3008.61
641.86,4215,6053,2978.34
364.16,3,947,3926.66
425.95,5576,7014,3938.45
825.46,1001,5673,4033.06
733.19,1790,3174,4170.46
905.81,101,5440,3978.72
487.84,974,1683,4431.34
659.44,5347,7807,4107.49
894.05,361,7965,4159.88
350.40,4425,6776,3915.76
1049.96,172,4949,3890.41
